session_duration_sec,cart_value,total_lifetime_spend,total_orders,days_since_last_order,category_match,loyalty_tier_score,purchased
211.4,124.23,261.13,7,15,1,1,0
115.1,72.98,369.56,5,25,0,1,0
410.9,46.69,224.5,5,17,1,2,1
350.8,65.37,120.52,3,69,0,2,0
149.2,45.14,486.38,4,26,1,2,0
226.7,37.88,0.0,0,999,1,1,0
401.7,108.51,95.37,3,53,1,1,1
138.2,45.29,218.37,3,44,0,3,0
82.6,18.65,745.64,5,46,1,4,1
267.2,75.95,190.44,4,9,0,3,0
59.7,46.9,214.89,3,68,1,2,0
103.5,138.16,583.72,6,41,0,1,0
376.4,83.44,0.0,0,999,0,4,0
247.0,134.19,437.43,3,35,1,1,0
108.1,93.13,307.61,3,22,1,1,0
58.5,110.22,149.47,3,6,1,2,0
94.2,73.51,234.18,3,22,1,2,0
75.2,96.78,200.75,3,84,0,4,0
49.9,34.66,107.7,3,69,0,2,0
259.8,92.86,341.99,6,3,1,1,1
67.3,24.37,275.95,3,20,0,2,0
124.0,56.72,125.82,4,24,0,1,0
102.8,40.85,52.56,2,39,1,2,0
738.9,68.62,180.75,2,48,1,1,1
104.3,44.57,152.86,2,58,0,1,0
30.0,24.97,133.42,3,30,1,2,0
31.9,23.53,901.26,8,71,1,2,1
175.8,26.37,62.85,2,27,0,3,0
179.6,69.71,165.46,3,1,1,3,1
112.7,71.29,66.34,2,21,0,1,0
116.8,44.47,458.36,4,6,1,2,0
25.0,77.48,613.52,6,29,1,2,1
145.8,53.35,89.0,2,38,1,3,0
141.5,74.2,924.58,10,38,0,3,1
44.2,58.9,221.08,2,23,0,1,0
34.7,94.97,122.21,5,42,0,2,0
38.7,34.28,0.0,0,999,1,3,0
34.2,16.65,181.49,3,97,1,4,0
184.4,53.68,112.75,3,61,0,2,0
54.4,62.63,380.25,3,64,0,1,0
67.1,29.57,691.58,7,2,0,3,0
49.3,32.91,182.1,2,9,0,1,0
584.9,82.12,386.22,3,4,1,1,1
362.1,83.39,544.65,10,66,1,1,1
62.2,52.24,109.18,5,46,0,3,0
86.4,20.08,716.67,5,4,1,3,1
57.4,80.25,108.32,2,17,1,2,0
136.9,62.21,409.34,4,24,1,1,0
18.6,41.36,1323.13,9,42,1,4,1
215.3,100.87,100.74,2,12,0,2,0
148.3,11.65,149.05,1,12,1,3,0
427.0,56.84,450.13,5,25,0,2,0
47.3,80.87,1012.66,7,25,0,1,0
308.4,24.51,218.3,7,4,0,3,0
297.6,22.96,534.2,6,41,1,1,0
39.5,145.43,999.37,7,7,1,4,1
106.5,82.82,120.66,3,63,0,4,0
48.6,124.74,167.33,3,49,1,1,0
67.9,96.69,190.49,4,130,0,1,0
70.0,70.47,436.52,3,7,0,1,0
161.2,156.67,108.52,2,95,1,1,0
110.4,66.01,214.35,6,44,0,2,0
546.2,54.09,494.34,4,70,1,1,1
39.3,96.75,433.78,5,2,1,3,0
669.8,101.89,193.37,2,13,0,1,0
62.2,76.51,197.77,2,1,1,2,0
281.8,41.33,598.14,6,7,1,2,1
89.5,96.51,237.16,3,71,0,1,0
42.8,40.84,293.65,2,18,1,2,0
366.2,60.04,42.63,1,37,1,1,0
81.5,32.83,578.09,4,22,1,2,0
208.6,34.19,116.03,2,22,1,1,0
165.4,13.52,223.45,5,35,0,1,0
129.9,53.13,304.04,3,19,0,1,0
138.3,71.78,407.82,3,1,1,2,1
252.2,153.28,134.36,2,53,0,1,0
31.5,38.69,208.64,7,11,1,1,0
213.6,61.33,179.5,2,37,1,1,0
422.1,54.85,740.36,5,36,0,4,1
25.7,73.43,282.57,4,6,1,1,0
42.3,48.43,67.78,3,6,1,1,0
242.0,83.74,255.34,3,20,0,4,1
118.5,31.49,419.32,6,14,0,2,0
108.0,58.15,114.68,4,11,0,2,0
41.5,71.1,668.64,5,13,1,3,0
142.2,105.35,200.88,2,10,1,2,0
39.4,84.65,160.19,4,4,1,2,0
131.5,57.36,701.87,5,4,1,4,1
274.6,34.22,284.74,3,70,1,2,0
68.8,164.27,438.38,4,56,1,2,1
133.0,37.22,287.53,3,23,1,1,0
884.5,25.96,588.74,4,13,1,1,1
223.9,39.66,271.57,2,39,0,2,0
346.4,22.72,44.3,2,4,1,2,0
111.5,70.63,65.69,3,4,0,2,0
277.9,57.14,333.85,4,5,1,2,1
22.4,50.15,304.14,5,39,0,2,0
38.6,53.85,270.16,3,57,0,1,0
55.9,41.21,447.9,7,26,1,3,1
107.5,15.62,805.0,6,7,0,2,0
351.4,96.87,210.37,5,14,1,1,0
91.5,43.61,54.89,2,57,1,1,0
206.4,23.34,322.9,5,24,0,2,0
237.4,18.28,190.44,5,20,1,4,1
173.8,117.5,387.59,4,36,0,2,0
94.6,46.57,325.7,4,15,0,3,0
169.9,45.87,224.07,2,1,0,1,0
90.4,75.47,117.85,4,93,0,2,0
30.8,41.36,236.14,2,41,1,2,0
903.2,22.38,55.95,1,105,0,1,0
39.5,38.82,751.0,7,63,1,1,0
28.5,66.03,173.49,3,16,1,1,0
394.5,38.64,898.75,7,16,0,3,1
79.7,33.3,256.86,2,6,1,2,0
204.1,28.35,59.82,1,55,1,1,0
86.8,71.58,829.45,6,32,0,2,0
104.4,64.94,61.73,1,10,1,2,0
69.7,77.07,545.76,4,106,1,3,1
90.6,50.32,270.65,6,48,1,1,0
110.2,43.31,287.14,5,71,1,1,0
244.4,34.36,0.0,0,999,1,1,0
144.0,46.8,213.55,7,30,1,1,0
532.4,19.0,778.62,7,155,0,1,1
22.7,67.84,1086.59,10,15,0,4,1
140.9,44.18,731.9,5,17,1,3,1
173.0,103.58,292.79,2,26,1,1,0
470.1,55.17,329.86,4,2,0,1,0
24.1,15.35,844.74,8,9,0,1,0
168.4,62.76,281.77,7,13,1,1,1
360.9,166.82,197.56,4,1,1,1,1
64.9,71.44,370.39,4,13,0,3,0
391.2,88.76,305.32,6,26,1,3,1
18.5,109.96,240.97,5,1,0,4,0
252.3,32.49,137.82,6,25,1,2,0
501.9,51.59,147.67,5,53,0,3,0
207.7,33.53,449.94,4,6,1,2,0
119.1,82.72,109.32,5,107,1,1,0
23.3,33.79,955.16,7,18,1,1,1
469.9,50.07,90.68,3,19,1,3,1
129.4,86.81,161.42,4,24,1,3,1
20.3,82.17,256.98,4,17,0,3,0
225.7,62.08,915.72,8,35,1,4,1
133.3,110.7,333.28,3,7,0,3,0
38.9,86.54,104.11,2,84,1,1,0
58.4,38.93,62.51,1,67,1,2,0
27.0,22.91,760.56,6,34,0,1,0
168.7,31.47,338.32,4,52,1,3,0
190.1,89.75,318.27,4,41,0,2,0
141.8,70.95,409.41,4,22,1,3,0
320.8,111.38,238.17,3,6,0,1,0
370.2,75.34,458.52,6,13,1,1,1
187.1,87.69,495.27,4,71,0,1,0
17.3,67.27,282.17,2,36,1,1,0
228.9,38.03,274.21,3,66,1,2,0
112.4,36.92,403.3,7,70,1,1,0
165.1,31.67,717.31,5,25,0,1,0
203.5,38.09,222.5,2,19,1,3,1
92.6,113.03,420.25,4,19,1,3,1
463.2,81.27,494.34,5,20,1,2,1
40.9,50.78,581.25,5,96,0,1,0
215.4,72.24,241.66,2,6,1,2,1
15.8,71.61,614.27,5,6,1,1,0
480.4,118.67,1027.98,7,17,0,1,1
36.5,47.78,220.37,3,54,1,3,0
32.9,64.98,257.71,5,63,1,1,0
87.9,88.09,213.7,3,58,0,2,0
99.2,37.8,119.68,1,29,0,2,0
58.4,124.49,541.75,6,65,1,1,1
173.4,85.63,662.05,5,8,0,1,0
120.3,31.49,152.1,3,30,1,1,0
21.3,148.76,694.88,6,14,1,3,1
84.3,110.83,157.25,3,11,0,1,0
314.3,79.49,371.65,3,4,0,4,1
225.6,16.63,307.88,4,15,1,1,0
247.3,42.03,1486.24,10,2,0,2,1
230.6,62.36,534.68,5,15,0,2,0
82.0,65.19,698.55,6,22,1,1,0
33.9,59.44,25.55,1,15,0,3,0
72.3,26.09,668.39,6,49,0,1,0
335.9,49.19,148.89,2,11,1,2,0
723.5,52.18,186.02,3,3,1,2,1
137.6,14.65,616.88,5,8,0,3,0
16.8,79.13,149.17,3,57,1,3,0
42.2,132.48,130.91,3,34,1,1,1
85.0,54.38,198.57,3,29,1,2,0
170.5,79.97,203.63,2,26,1,2,0
29.1,31.89,106.9,2,46,1,2,0
531.8,69.81,277.85,3,8,0,1,0
96.8,70.52,0.0,0,999,0,4,0
453.7,103.83,286.29,4,5,1,1,1
288.0,115.43,185.62,4,14,1,1,1
268.5,79.4,123.75,2,11,1,2,0
183.0,38.59,278.0,5,81,0,1,0
192.4,37.71,206.59,4,1,1,1,0
197.9,114.74,213.51,7,22,0,3,0
193.3,20.41,457.79,6,44,1,2,0
160.2,27.68,259.05,5,78,0,1,0
788.8,41.86,434.8,3,112,0,3,1
252.2,76.02,491.11,5,3,0,1,0
285.1,130.05,240.19,3,8,1,2,1
385.7,136.13,447.57,7,228,0,3,0
58.7,12.25,799.0,10,13,1,2,1
30.8,68.46,64.39,1,2,1,1,0
133.7,56.6,656.96,5,90,0,2,0
144.9,34.63,319.55,6,17,1,2,1
333.1,11.69,169.19,3,12,0,2,0
120.6,56.36,224.5,2,6,0,1,0
167.3,27.32,548.48,4,19,0,2,0
149.8,74.37,216.83,2,16,1,1,0
22.0,59.49,155.07,5,85,0,2,0
186.9,16.81,410.6,3,8,1,1,0
331.9,50.87,1080.11,9,3,0,1,0
45.8,22.49,51.16,1,11,1,1,0
177.4,66.63,56.28,2,26,1,3,0
177.1,83.79,679.63,6,14,1,1,0
47.3,45.33,151.49,3,13,0,1,0
38.7,111.53,440.48,5,17,0,2,0
719.6,67.35,158.21,5,68,0,1,1
105.1,58.51,375.44,4,36,1,2,0
61.4,59.11,91.17,4,25,0,4,0
48.8,50.86,357.68,4,17,0,1,0
213.3,49.7,641.9,5,3,0,3,0
184.2,26.8,95.5,1,71,1,2,0
200.7,125.51,1080.03,8,5,0,2,1
31.6,50.47,365.42,4,7,1,2,0
418.2,136.13,328.1,3,20,1,1,1
103.8,82.92,135.23,2,5,1,2,0
82.7,53.33,117.17,2,34,0,1,0
126.7,62.34,127.31,2,23,0,2,0
104.0,83.79,133.45,4,23,0,2,0
373.6,97.93,318.43,6,113,1,2,1
491.8,57.93,210.94,3,37,0,2,0
80.1,93.12,386.41,6,44,0,2,0
374.0,82.08,422.13,5,31,1,3,1
288.8,84.22,333.9,4,10,1,2,1
495.8,93.27,462.41,4,3,0,1,0
65.8,40.67,428.68,6,28,0,3,0
169.9,117.64,216.08,2,20,0,1,0
72.8,71.05,407.34,3,5,1,2,0
327.8,97.78,79.25,1,65,0,2,0
16.0,57.83,367.78,4,23,0,1,0
164.8,66.13,756.23,7,20,1,1,1
89.6,40.58,252.7,3,18,0,2,0
85.1,29.9,164.86,4,44,0,2,0
201.4,52.12,232.66,4,2,1,1,0
358.3,85.91,70.99,3,8,1,1,1
184.1,41.3,653.2,6,77,1,1,0
360.3,20.71,225.38,4,2,1,2,1
70.3,106.7,762.42,6,31,1,2,0
146.9,27.52,421.07,4,10,0,1,0
122.8,69.77,347.09,3,26,0,4,0
17.1,145.48,404.16,3,25,0,2,0
161.5,265.54,150.68,2,36,0,2,0
210.0,53.62,89.04,2,7,1,2,0
176.3,107.6,566.47,4,34,0,2,0
254.9,70.34,747.29,5,50,1,4,1
167.5,32.58,193.34,4,7,1,3,1
27.4,51.01,348.99,3,52,0,1,0
37.3,43.46,117.58,4,5,0,1,0
178.4,105.28,70.71,3,11,1,2,0
72.9,142.19,107.77,1,15,0,3,0
29.9,46.59,159.51,3,13,1,2,1
116.1,21.13,398.46,3,44,0,3,0
160.5,64.79,606.89,7,11,1,2,0
86.7,33.93,851.66,7,46,0,1,0
244.4,29.47,133.8,4,2,0,1,0
200.8,38.68,267.36,2,13,1,1,0
87.8,36.93,134.08,3,81,1,1,0
268.1,74.2,844.82,9,16,0,2,0
203.3,84.08,297.78,3,21,1,3,1
197.6,69.31,114.29,4,46,0,1,0
160.1,33.83,735.42,5,2,0,2,0
17.1,34.42,237.17,4,40,0,1,0
229.6,56.25,564.17,5,3,1,1,0
99.9,48.11,714.8,7,27,0,2,0
529.4,59.63,48.6,2,32,1,1,0
321.7,72.79,528.43,4,6,0,1,0
174.5,55.86,238.3,4,63,1,3,0
67.3,80.38,52.38,1,28,0,1,0
56.0,66.16,110.45,4,6,1,3,0
89.9,82.52,210.17,4,65,1,1,0
131.5,28.36,100.61,1,58,0,1,0
78.2,19.21,138.34,3,37,1,3,0
145.2,33.16,161.29,2,18,0,1,0
47.5,101.23,991.69,8,23,0,2,0
699.7,66.43,432.52,3,40,0,1,1
35.6,40.83,1221.7,11,12,1,2,1
498.7,37.33,136.34,3,30,0,2,0
455.7,85.38,349.04,5,32,0,3,1
149.1,67.35,0.0,0,999,1,2,0
247.3,25.64,932.98,7,5,0,1,0
118.1,25.49,456.02,5,6,0,1,0
194.0,81.0,335.47,4,1,1,1,0
89.9,39.94,322.57,6,46,1,2,0
79.5,21.81,509.69,6,55,0,3,0
170.4,21.58,491.46,8,53,0,1,0
139.1,74.24,373.52,4,88,1,1,0
171.0,41.18,250.27,2,3,0,1,0
75.8,89.1,142.94,1,88,1,2,0
97.3,60.72,751.49,6,23,0,1,0
30.8,45.45,255.36,2,17,1,2,0
24.7,58.6,399.23,6,6,0,1,0
67.6,153.4,662.49,6,22,0,3,1
28.9,31.91,211.36,3,38,0,2,0
34.7,110.33,23.15,1,4,0,1,0
316.7,81.56,674.95,5,126,0,1,0
22.1,42.39,80.39,3,82,1,3,0
208.6,81.52,175.09,5,72,0,4,0
72.3,64.94,22.39,1,18,1,2,0
384.4,55.25,28.74,1,64,1,1,0
134.4,47.89,27.67,1,5,0,2,0
80.6,98.06,648.3,6,80,1,2,1
146.2,59.74,523.82,4,64,1,1,0
101.6,33.41,741.42,6,30,0,1,0
164.5,57.41,405.67,4,36,0,1,0
36.9,22.38,366.54,3,15,0,3,0
1060.1,40.08,238.06,3,98,1,1,1
114.8,80.02,551.33,4,3,1,2,0
92.1,30.88,718.09,9,73,0,1,0
237.9,185.18,165.67,7,10,0,2,0
96.4,14.11,667.93,6,54,1,3,1
337.5,47.28,639.98,5,2,0,2,0
124.0,84.57,295.17,6,10,0,2,1
243.9,22.99,183.96,3,8,1,1,0
35.5,85.44,331.04,3,126,0,1,0
351.9,82.14,378.38,4,8,0,2,0
254.5,49.34,407.09,3,16,1,1,0
57.8,34.08,492.59,6,12,1,4,1
43.3,59.31,537.09,5,140,0,4,0
83.4,80.15,442.5,8,32,1,1,1
686.9,35.72,844.96,6,15,0,1,1
68.4,54.91,204.22,3,79,1,2,0
124.6,23.69,90.14,1,41,1,1,0
20.5,92.35,300.43,3,40,0,2,0
106.1,139.37,265.28,5,22,0,1,0
167.5,44.35,367.06,6,23,1,1,1
565.8,38.28,255.95,3,44,1,2,1
145.9,103.29,110.42,2,1,0,1,0
322.8,102.24,184.6,5,19,1,4,1
157.6,86.8,257.51,2,131,0,1,0
22.5,27.65,248.86,4,35,1,3,0
83.1,9.93,222.23,3,16,1,1,0
169.3,53.49,546.79,6,7,1,2,0
556.4,74.34,518.06,4,15,1,4,1
367.8,44.5,114.72,3,22,1,1,0
61.7,101.08,405.5,4,33,1,1,0
59.7,39.29,0.0,0,999,0,1,0
55.4,19.59,399.12,3,23,1,1,0
475.3,44.39,529.77,5,15,0,1,0
359.7,70.63,155.5,4,10,0,2,0
283.4,30.59,293.01,5,48,0,2,0
104.8,66.58,49.4,2,21,1,1,0
141.4,53.31,240.35,2,43,1,1,0
127.4,137.65,220.99,3,11,1,1,0
67.6,94.14,157.97,6,16,0,2,0
141.6,195.54,173.99,8,103,1,1,0
20.6,26.58,576.88,4,9,0,2,0
40.4,112.91,1046.43,8,13,0,1,0
406.8,15.64,253.91,4,24,0,2,0
265.7,98.64,87.16,1,25,1,2,0
113.9,18.97,664.07,7,3,1,3,1
146.0,84.72,347.95,4,117,0,1,0
98.2,67.07,180.12,3,12,1,2,0
258.0,71.4,566.19,8,2,0,2,0
291.0,14.29,174.21,4,10,0,2,1
274.4,81.34,24.32,1,17,0,1,0
245.8,19.51,80.23,2,9,1,2,0
56.2,137.9,65.09,3,6,0,1,0
89.2,37.9,381.49,5,24,0,2,0
129.2,46.52,529.58,5,53,1,1,0
87.3,112.0,261.13,6,41,0,1,0
268.1,60.47,268.23,3,19,1,1,0
86.9,61.06,311.23,5,5,0,1,0
41.8,76.4,35.6,1,102,1,1,0
106.7,31.86,256.11,7,14,0,2,0
718.4,37.58,301.06,3,4,0,2,1
61.1,62.19,70.6,2,14,1,2,0
185.5,143.52,91.92,1,40,1,1,0
117.1,89.04,223.9,5,10,1,1,0
28.3,92.4,132.6,1,7,1,1,0
135.5,117.89,79.49,3,11,1,2,0
233.0,101.3,351.61,5,27,0,1,0
144.6,86.61,475.99,4,69,0,2,0
385.2,52.96,234.78,2,5,0,1,0
76.4,30.27,194.11,5,6,0,4,0
31.2,32.94,273.45,6,19,1,3,0
511.4,107.03,455.11,5,5,0,1,1
100.5,80.13,871.62,8,128,1,3,0
169.6,9.45,353.39,3,70,1,1,0
297.6,59.54,302.01,3,3,0,1,0
85.6,12.88,609.03,5,78,1,1,0
241.7,52.79,231.55,3,11,1,3,1
41.2,102.82,464.4,5,13,0,3,0
77.0,80.03,381.6,5,14,1,3,1
43.1,46.99,475.69,4,3,0,2,0
315.1,64.95,213.63,5,50,0,1,0
60.3,38.01,369.69,7,7,1,1,0
242.5,25.1,257.58,2,8,0,3,0
531.6,36.33,564.36,5,49,0,2,0
150.1,96.96,809.01,7,3,1,1,0
154.8,114.42,164.43,5,14,0,1,0
126.3,99.98,497.84,6,28,1,1,1
86.0,93.46,373.46,4,5,1,1,0
131.2,28.71,485.56,4,19,1,2,0
181.2,49.64,299.56,4,15,0,1,0
783.3,52.75,90.29,1,13,1,1,1
514.8,42.96,152.95,3,11,0,2,1
371.7,30.46,128.18,1,14,0,2,0
410.9,66.92,138.81,1,17,0,1,0
128.5,65.42,80.34,1,5,1,1,0
207.8,48.69,384.21,5,8,0,2,0
420.8,129.92,313.37,5,80,1,2,1
104.8,44.32,218.75,4,95,0,1,0
602.5,54.91,367.76,4,162,1,1,1
111.7,22.72,0.0,0,999,0,2,0
180.4,87.25,483.06,5,5,1,2,1
237.7,112.11,371.89,4,38,1,1,1
556.4,20.81,551.14,5,91,1,2,1
65.5,76.6,49.35,1,2,0,2,0
261.8,47.02,333.76,3,1,1,2,0
147.4,90.22,66.6,3,32,1,2,0
71.3,68.04,357.9,4,2,1,1,0
284.8,68.12,389.19,3,17,1,3,1
159.6,65.29,229.23,2,16,0,1,0
209.7,148.95,783.65,6,4,1,1,1
85.2,25.25,39.29,1,45,1,2,0
133.1,13.02,453.82,4,4,0,1,0
187.9,87.91,323.92,4,11,1,4,1
108.4,28.85,124.02,2,43,0,1,0
54.8,91.49,463.74,7,32,1,2,1
601.9,85.6,0.0,0,999,1,1,0
143.9,35.83,442.42,4,2,1,1,0
253.3,221.05,408.59,4,48,0,2,0
110.3,124.45,159.36,4,58,0,1,0
94.0,56.0,363.0,4,4,1,1,0
109.1,66.15,294.86,8,141,1,3,0
109.7,108.6,303.68,5,15,1,2,1
156.4,26.54,154.42,6,19,1,1,0
156.1,76.86,0.0,0,999,1,2,0
138.7,55.31,21.62,1,33,1,3,0
41.1,126.88,107.79,2,28,0,1,0
138.4,17.55,328.02,6,28,0,3,0
48.3,68.91,351.86,3,50,1,3,0
39.3,26.44,550.07,7,87,1,1,0
500.6,77.55,94.52,1,57,1,4,1
182.2,60.65,366.67,7,42,1,1,0
208.9,64.71,364.77,4,2,1,3,0
107.5,94.55,157.59,4,10,1,3,1
446.4,82.03,447.02,3,4,1,2,1
197.9,38.44,523.24,6,64,1,1,0
278.9,14.53,805.92,6,35,1,2,0
97.8,18.9,168.7,5,2,0,1,0
594.5,39.5,387.02,4,43,1,1,1
324.1,65.53,321.71,3,14,0,1,0
361.3,57.31,735.38,6,26,1,2,1
49.0,66.81,166.34,2,29,0,1,0
71.9,110.86,98.76,4,6,1,1,0
75.5,40.85,215.82,4,17,0,2,0
71.9,90.94,56.48,1,19,0,1,0
363.1,64.04,245.59,4,32,0,1,0
20.8,117.22,31.99,1,73,1,1,0
29.2,68.33,80.33,4,32,1,1,0
72.6,139.98,175.12,2,38,0,2,0
55.1,86.31,1042.04,9,36,0,2,0
62.5,103.71,149.74,3,3,0,3,0
302.9,39.78,330.58,3,12,1,1,1
164.1,115.82,690.27,6,17,1,1,1
16.0,141.36,440.77,6,20,1,2,1
116.0,80.62,706.05,8,61,0,1,0
109.3,50.01,182.46,3,25,1,1,0
36.8,105.56,481.45,7,56,1,1,0
217.9,90.37,289.75,3,78,1,2,0
233.0,165.44,402.3,6,40,1,1,1
244.7,79.0,510.85,6,4,0,1,0
249.7,55.67,466.76,4,8,1,2,0
15.0,63.49,581.59,4,58,1,2,0
568.9,35.04,271.68,2,28,1,1,1
318.0,49.11,555.54,4,24,1,1,1
436.8,16.75,276.92,2,114,1,1,0
17.8,54.34,51.4,1,16,1,2,0
503.9,106.89,143.03,1,2,1,1,1
313.7,175.23,342.35,7,10,0,2,0
341.8,47.42,1455.83,11,12,1,1,1
32.6,84.19,191.08,2,24,1,1,0
256.6,55.66,258.06,2,1,0,2,0
594.0,46.86,147.69,1,146,1,2,1
219.3,29.71,267.68,2,3,1,1,0
167.1,133.6,378.44,3,9,0,3,0
539.1,20.66,0.0,0,999,0,2,0
120.3,75.87,395.36,3,125,0,1,0
179.6,23.98,124.65,3,24,0,3,0
131.4,41.7,433.27,5,14,1,4,1
501.1,129.52,511.83,6,6,0,1,1
29.2,29.06,437.18,5,77,1,3,0
140.2,71.65,342.03,3,2,1,1,0
224.1,116.06,214.45,3,3,1,2,1
297.6,74.45,317.46,4,3,1,2,1
172.4,76.55,105.67,1,21,1,2,0
446.3,73.82,543.54,5,88,0,1,0
527.5,102.41,384.4,5,27,0,3,1
27.0,114.15,107.11,4,15,0,1,0
107.7,68.98,375.77,7,9,1,1,1
19.3,62.39,570.89,4,24,1,2,0
86.9,23.15,421.69,3,20,0,3,0
153.6,35.64,208.91,2,4,0,4,0
450.0,72.89,264.48,6,1,0,1,0
352.4,17.53,129.77,4,30,1,1,0
39.6,33.45,860.63,6,65,0,1,0
32.6,47.94,801.07,6,31,1,3,1
175.2,26.97,215.19,3,13,1,3,1
151.7,34.1,509.24,5,6,1,1,0
70.8,76.38,555.36,4,45,0,1,0
428.5,55.11,113.88,3,40,1,2,1
487.0,88.59,205.43,2,62,1,2,1
107.7,46.46,418.6,3,134,0,2,0
412.8,54.61,772.49,6,4,1,1,1
102.2,68.02,171.98,3,11,0,3,0
255.3,35.34,431.3,3,14,1,1,0
131.3,79.11,185.64,4,26,1,4,1
38.5,29.95,94.23,2,2,1,3,0
488.4,37.91,32.56,1,11,0,4,0
124.0,42.32,176.78,5,52,0,2,0
253.7,39.47,119.01,1,2,0,2,0
97.4,61.09,167.59,3,56,1,1,0
18.4,39.55,398.96,3,7,1,1,0
34.1,52.11,394.47,3,12,0,2,0
138.4,109.95,0.0,0,999,0,1,0
225.8,115.55,356.82,4,48,0,1,0
88.4,6.82,580.65,5,8,1,3,1
229.0,76.33,0.0,0,999,1,1,0
230.9,15.05,100.43,3,10,1,1,0
234.1,79.44,309.13,5,24,0,2,0
137.1,99.74,0.0,0,999,1,1,0
458.5,43.67,287.89,3,11,0,2,0
135.9,117.37,377.47,3,21,1,1,0
122.7,36.07,136.45,5,26,1,3,1
55.0,106.66,412.23,5,18,0,2,0
81.2,98.22,782.18,6,24,1,1,0
22.8,22.22,745.88,5,6,1,2,0
195.7,46.03,220.23,6,2,1,2,0
66.4,19.76,519.84,5,3,1,1,0
80.3,27.42,141.21,7,119,0,2,0
280.2,119.61,392.63,6,3,1,1,1
86.3,79.18,155.64,2,17,0,2,0
64.9,39.27,259.85,4,52,0,3,0
48.3,15.61,505.93,5,63,1,1,0
283.4,19.09,66.0,3,11,1,1,1
40.0,52.61,552.29,4,34,1,4,1
123.8,123.21,307.04,5,43,0,1,0
142.3,91.67,118.64,3,82,0,1,0
224.3,53.88,228.94,3,73,0,4,0
195.6,53.96,260.45,3,19,1,2,0
314.6,68.63,107.05,4,26,1,2,1
23.2,110.86,495.52,4,53,1,2,0
78.3,31.21,463.47,4,30,0,2,0
74.2,67.89,432.67,5,15,1,1,0
43.4,26.51,132.53,3,99,0,1,0
76.4,64.75,702.28,5,200,1,1,0
81.7,53.44,492.97,4,89,1,1,0
147.8,20.28,352.68,7,14,1,2,1
211.2,68.65,115.68,1,10,1,1,0
101.4,42.43,66.35,2,23,1,2,0
243.8,45.9,141.59,4,51,1,1,0
88.7,33.39,233.39,3,11,1,4,0
76.7,63.79,444.9,4,18,0,1,0
155.2,61.19,557.0,4,6,1,2,0
19.3,89.03,584.91,4,40,1,2,0
30.0,73.22,329.84,3,44,0,2,0
112.4,33.63,974.53,8,23,0,1,0
530.4,91.82,345.43,4,44,0,1,0
245.1,105.08,136.34,5,34,1,1,0
31.6,36.6,145.15,4,88,0,2,0
352.1,47.98,292.4,2,29,0,1,0
252.2,41.77,0.0,0,999,1,3,0
184.9,59.65,842.4,7,43,1,1,1
324.0,34.67,145.98,3,2,0,2,0
108.2,88.01,357.11,4,22,1,1,0
60.1,29.96,159.4,4,111,0,1,0
144.1,45.36,500.54,4,41,0,1,0
158.3,71.72,83.7,2,217,1,3,0
154.1,59.64,223.54,2,17,0,1,0
164.9,61.47,39.62,1,17,0,1,0
549.6,27.85,505.71,4,3,0,1,0
433.6,53.76,170.76,2,15,1,1,0
390.3,102.39,294.46,4,5,0,2,1
306.0,85.34,191.35,3,17,1,3,1
532.0,48.5,328.21,3,1,0,1,0
33.7,59.01,157.23,5,19,1,1,0
70.4,65.96,525.22,4,92,0,3,0
138.0,118.24,713.77,6,48,1,2,1
352.4,43.73,273.93,4,10,1,4,1
141.6,84.56,147.09,1,11,0,3,0
263.1,59.56,640.84,5,13,0,3,0
41.9,102.24,165.62,3,4,1,1,0
67.4,108.33,677.03,5,159,0,2,0
251.9,61.87,164.33,5,37,1,3,1
47.4,39.43,438.58,4,45,1,2,0
92.9,100.47,0.0,0,999,0,2,0
70.4,58.23,587.48,4,21,1,4,1
92.5,24.44,26.46,1,56,0,3,0
236.8,20.6,251.3,5,9,1,1,0
97.6,58.4,533.5,6,17,0,1,0
160.8,10.0,383.66,4,13,1,1,0
34.0,42.25,606.75,7,101,0,1,0
309.3,104.6,232.43,2,2,1,2,1
98.1,115.88,101.01,5,3,0,2,0
203.2,104.63,373.18,4,103,1,1,0
247.6,59.12,599.67,6,39,1,1,1
57.4,33.45,141.54,3,34,1,3,0
403.8,111.04,422.75,4,57,0,2,0
187.4,64.57,210.04,2,82,1,2,0
115.8,23.88,444.6,5,75,0,1,0
51.2,61.16,161.12,3,73,0,1,0
528.5,101.11,148.31,2,60,0,3,0
268.2,13.88,55.42,1,5,0,2,0
57.0,52.53,360.19,3,34,0,2,0
89.2,124.04,200.84,2,23,1,3,0
313.6,58.92,237.95,6,50,1,1,0
229.1,28.0,656.53,7,102,1,4,1
276.3,94.62,137.42,1,15,1,1,0
119.8,80.1,128.26,1,47,0,3,0
241.9,64.58,679.28,5,8,0,1,0
102.9,28.65,974.48,7,18,0,2,0
57.7,69.87,88.93,2,43,1,1,0
195.3,84.59,454.21,4,3,1,4,1
686.5,23.78,103.77,1,66,0,1,0
81.9,68.24,73.02,3,82,1,2,0
126.2,49.55,242.33,2,68,1,1,0
216.8,18.28,234.68,5,1,1,2,0
155.4,51.05,696.06,5,54,1,1,0
348.8,44.49,128.59,1,75,0,1,0
273.2,54.37,599.78,5,136,1,2,1
25.8,41.08,774.07,7,2,1,1,0
